ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_Spending,Customer_Since,AcceptedAny,AgeGroup
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,59,2,564,4444,0,50-59
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,63,0,1125,4593,1,60-69
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,67,1,358,4414,1,60-69
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,55,1,42,4578,0,50-59
48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,62,1,184,4444,1,60-69
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,43,1,460,4815,0,40-49
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,81,0,145,4410,1,70+
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,79,0,1376,4907,1,70+
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,57,1,792,4903,0,50-59
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,74,0,1382,4989,0,70+
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,79,0,28,4964,0,70+
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,80,0,1033,4652,0,70+
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,57,1,882,4774,0,50-59
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,77,0,2231,4861,1,70+
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,65,1,1101,4999,1,60-69
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,52,1,369,5033,0,50-59
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,46,1,48,4500,0,40-49
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,77,1,467,4880,1,70+
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2,44,4929,0,50-59
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,47,2,38,4847,0,40-49
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,58,2,81,4613,0,50-59
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,55,1,167,4707,1,50-59
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,71,2,45,4428,0,70+
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,54,1,664,4777,0,50-59
2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,62,1,622,4670,0,60-69
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,1,48,4854,0,40-49
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,51,1,461,4627,0,50-59
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,49,1,1073,4691,0,40-49
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,40,1,55,4673,0,30-39
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,70,1,976,4838,0,60-69
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,1,20,4391,0,40-49
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,44,0,1149,4795,0,40-49
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,0,43,4392,0,60-69
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,51,1,224,4630,1,50-59
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,52,1,101,5027,1,50-59
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,80,0,209,4815,0,70+
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,41,0,968,5010,0,40-49
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,74,0,1165,4764,0,70+
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,59,1,24,4481,0,50-59
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,71,2,252,4986,1,70+
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,41,1,165,5047,0,40-49
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,49,0,269,5002,0,40-49
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,53,1,102,4705,0,50-59
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,42,0,461,4710,0,40-49
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,1,47,4937,0,40-49
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,50,2,144,4510,0,40-49
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,58,0,1338,5001,0,50-59
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,67,1,917,4591,0,60-69
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,55,2,318,4922,1,50-59
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,59,2,253,4981,0,50-59
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,53,1,502,5024,0,50-59
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,43,1,119,4580,0,40-49
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,47,2,1250,5048,0,40-49
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,47,1,969,4617,0,40-49
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,2,76,4706,0,70+
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,63,2,62,4456,0,60-69
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,64,0,1382,4696,1,60-69
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,50,1,84,4520,0,40-49
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,74,2,255,4729,1,70+
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,66,2,43,4758,0,60-69
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,71,1,398,4647,0,70+
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,49,1,76,4452,0,40-49
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,62,2,902,4401,1,60-69
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,45,1,823,4436,0,40-49
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,50,1,1179,4380,0,40-49
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,52,1,1921,5001,1,50-59
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,75,2,185,4805,0,70+
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,60,2,433,4844,1,50-59
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,75,2,34,4548,1,70+
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,68,1,907,4764,0,60-69
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,60,2,416,4582,0,50-59
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,62,2,44,4768,0,60-69
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,70,0,1588,4440,1,60-69
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,52,0,1797,4979,1,50-59
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,2,40,5011,0,50-59
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,63,1,1143,4968,0,60-69
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,57,0,914,4379,1,50-59
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,34,0,1502,4903,1,30-39
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,72,1,1338,4878,0,70+
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,43,1,27,4721,0,40-49
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,44,1,763,4652,1,40-49
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,75,0,1331,4723,1,70+
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,70,2,525,4680,0,60-69
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,65,2,9,4392,0,60-69
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,64,1,953,4461,1,60-69
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2,68,4639,0,50-59
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,55,2,131,4646,0,50-59
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,58,1,882,4702,0,50-59
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,48,0,1149,5041,0,40-49
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,57,1,37,4665,0,50-59
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,61,1,388,4686,0,60-69
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,40,0,1428,4877,1,30-39
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,68,0,1633,4780,0,60-69
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,51,1,173,4781,1,50-59
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,39,1,99,4642,0,30-39
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,67,1,215,4849,0,60-69
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,64,1,929,4875,0,60-69
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,1,219,4479,0,50-59
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,49,2,174,4669,1,40-49
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,48,2,92,4944,0,40-49
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,56,0,1052,4671,0,50-59
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,69,1,275,4842,1,60-69
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,71,1,587,5073,0,70+
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,72,1,1662,5023,1,70+
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,44,1,159,4881,0,40-49
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,73,0,1024,4769,1,70+
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,1,35,4445,0,50-59
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,69,0,1042,4680,0,60-69
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,61,2,395,4582,0,60-69
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,51,0,557,5033,1,50-59
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,63,2,9,4384,0,60-69
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,36,0,69,4734,0,30-39
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,60,1,486,4547,0,50-59
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,38,1,34,4525,0,30-39
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,31,0,1365,5027,1,30-39
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,1,13,4784,0,50-59
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,48,0,1401,4986,0,40-49
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,65,0,1574,4912,1,60-69
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,42,0,1323,4670,1,40-49
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,55,1,1217,4699,1,50-59
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,75,3,103,4967,0,70+
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,50,0,84,4738,0,40-49
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,54,0,1536,4897,0,50-59
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,41,1,581,5027,0,40-49
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,60,1,928,4977,0,50-59
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,51,0,14,4574,0,50-59
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,47,1,424,4704,0,40-49
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,55,1,960,4636,0,50-59
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,44,0,1555,4975,1,40-49
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,53,2,656,5008,1,50-59
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,58,2,55,4674,0,50-59
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,42,1,20,4427,0,40-49
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,55,1,367,5014,0,50-59
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,49,0,2257,4489,1,40-49
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,59,1,42,4498,0,50-59
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,62,1,1049,4760,0,60-69
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2,48,4452,0,50-59
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,78,1,685,4921,0,70+
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,74,1,39,4449,0,70+
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,0,43,4520,0,30-39
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,67,0,835,5060,1,60-69
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,68,0,1515,4537,1,60-69
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,75,1,1039,4873,0,70+
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,51,1,1596,4727,0,50-59
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,42,0,1828,5000,1,40-49
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,57,1,34,4438,1,50-59
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,58,1,149,4450,0,50-59
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,57,1,946,4784,1,50-59
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,41,0,28,4419,0,40-49
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,42,1,450,4981,0,40-49
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,69,2,46,4539,0,60-69
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,55,0,1702,4612,1,50-59
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,51,2,820,4671,0,50-59
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,44,1,382,4866,1,40-49
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,38,0,2126,5045,0,30-39
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,37,0,2069,4436,1,30-39
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,41,1,72,4896,0,40-49
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,58,1,732,4404,1,50-59
